feed_title,feed_link,feed_description,feed_language,feed_pub_date,feed_last_build_date,feed_generator,item_title,item_link,item_description,item_pub_date,item_guid,item_author,item_category,podcast
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP063 Here You Are All Equally Worthless,https://logbuch-netzpolitik.de/lnp063-here-you-are-all-equally-worthless,"In der Vorwoche der re:publica kommen wir - dieses Mal ohne Gast - zusammen um die spärliche Nachrichtenlage abzugreifen. Im wesentlichen wieder alles schlechte oder zumindest zweifelhafte Meldungen, vieles was hier auch schon bereits angedeutet, berichtet und diskutiert wurde. Dafür wie immer unterhaltsam und launisch kommentiert.",2013-05-03T08:14:55Z,podlove-2013-04-24t10:11:57+00:00-41767c08696ab39,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP062 Zerebrale Flatulenz,https://logbuch-netzpolitik.de/lnp062-zerebrale-flatulenz,"Wie zuletzt schon angesprochen hat die Telekom nun Ernst gemacht und eine umfangreiche Drosselung der DSL-Anschlüsse in Deutschland angekündigt. Wir haben daher Clemens Schrimpe zu Gast, mit dem wir noch mal ausführlich besprechen, warum die Telekom unmöglich ein Bandbreiten-Problem haben kann und wo es sonst noch hakt im Ausbau des Internets in Deutschland. Wir nehmen uns auch ein weiteres Mal das Thema De-Mail vor und legen noch ein paar Gerichtsbeschlüsse nach.",2013-04-24T09:08:50Z,podlove-2013-04-23t21:29:13+00:00-954a799bfcda12a,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP061 Skaliert nicht auf Bundesniveau,https://logbuch-netzpolitik.de/lnp061-skaliert-nicht-auf-bundesniveau,"Nach einer Woche Pause fassen wir das netzpolitische Geschehen zusammen und setzen uns auch für die Unterstützung des Projekts Netzpolitik.org ein, dass seinen Betrieb künftig komplett durch Crowdfunding abdecken möchte  und muss. Wir sprechen ferner über De-Mail und deren nachlässige Reflektion durch die Politik, über die etwas schwachbrüstigen Demos gegen die Bestandsdatenauskunft, eine Studie zu Internet-Bandbreiten, das Ender der Internet-Enquete und Gerichtsentscheidungen zur Funkzellenabfrage in Dresden und den Einsatz des Bundestrojaners.",2013-04-18T09:30:05Z,podlove-2013-04-17t14:03:30+00:00-5bffb239c131d71,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP060 Näheres regelt ein Bundesgesetz,https://logbuch-netzpolitik.de/lnp060-naeheres-regelt-ein-bundesgesetz,"Zur 60. Sendung kehrt ein wenig Ruhe ein, da der Gesetzgeber ausnahmsweise mal kein weiteres Grundrechte verletzendes Gesetz beschlossen hat und so kümmern wir uns um ein paar andere Aufreger. Den Schwerpunkt macht dabei die Debatte um DRM im Web aus. Wir diskutieren die Risiken, die in der Verabschiedung entsprechender Empfehlungen durch das W3C lägen und ob DRM-Techniken sich nicht sogar für den Schutz von Privatspähre nutzen ließe. Neben ein paar Kurzmeldungen zu Filesharing und BND wagen wir dann noch einen Blick auf die kommende re:publica 13, auf der wir beide einen Vortrag halten werden.",2013-04-05T10:20:57Z,podlove-2013-04-05t09:33:14+00:00-cbb76fc54a6339d,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP059 No Princess For You,https://logbuch-netzpolitik.de/lnp059-no-princess-for-you,"Nach einer urlaubsbedingten Pause von einer Woche fassen wir die vergangene Zeit zusammen und haben uns wegen der erdrückenden Last von Negativmeldungen Verstärkung in Form von Frank Rieger geholt. Wir lecken die Wunden und fragen uns am Ende, wie es weitergehen kann und wird.",2013-03-28T20:46:52Z,podlove-2013-03-26t10:26:57+00:00-f267fe0c17b7fe9,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP058 Spy Cloud,https://logbuch-netzpolitik.de/lnp058-spy-cloud,"Nach dem Beschluss des Bundestags ums LSR in der letzten Woche richtet sich der Blick auf die nächsten Projekte der Bundesregierung wie die Pläne zur Einrichtung der ""Bestandsdatenauskunft"". Aber auch international gibt es Bewegung, so stellten die Reporter ohne Grenzen zum Weltzensurtag ihren Bericht über die Feinde des Internets vor und in der EU gibt es erhitzte Debatten um ein Porno-Verbot, dass dann aber so schnell wieder verpuffte wie es daher kam. Wir runden die Sendung mit etwas akademischen Betrachtungen der Privatsphäreproblematik in Facebook ab und weisen abschließend darauf hin, wofür das Internet wirklich da ist.",2013-03-13T11:13:08Z,podlove-2013-03-12t21:51:48+00:00-7e31713166fcc03,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP057 Es kann nur einen geben,https://logbuch-netzpolitik.de/lnp057-es-kann-nur-einen-geben,"Nach seinem Kuraufenthalt geht Linus wieder frisch ans Werk und wir fegen den Staub auf, der von der Annahme des Leistungsschutzrechts im Bundestag letzte Woche aufgewirbelt wurde. Dann schauen wir in die USA, wo Bradley Manning nun offiziell eine Teilschuld eingestanden hat, dabei aber sowohl sich als Julian Assange versucht aus Schlimmerem herauszuhalten. Die GEMA gibt wiederholt Anlass zu Konfusion mit einer neuen Regelung für DJs und kriegt das selbst so wenig kommuniziert wie wir. In Kanada wird ACTA quasi national eingeführt und in den USA und Frankreich versucht man durch die Einführung der Six-Strikes-Regelung Druck auf Kopierende zu erhöhen und wundert sich über deren regen Quellenwechsel. Zum Ende schauen wir noch mal kurz auf die Fortschritte des in LNP054 vorgestellten Systems Lobbyplag und empfehlen eine Förderung des Parltrack-Projekts.",2013-03-06T10:39:54Z,podlove-2013-03-05t17:10:22+00:00-d04fe6ac2b921e3,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP056 Kleinste Textausschnitte,https://logbuch-netzpolitik.de/lnp056-kleinste-textausschnitte,"Der Linus ist auf Kur und dafür springt Thomas Lohninger ein, der uns außerdem interessante Updates aus Österreich bietet. Dort gibt es gerade viel Bewegung in der Debatte um das Urheberrecht und um ein mögliches Transparenzgesetz. Schwerpunkte sind allerdings die in dieser Woche drohende Beschließung des Leistungsschutzrechts im Deutschen Bundestag und der aktuelle Stand der EU-Datenschutzreform.",2013-02-27T10:40:54Z,podlove-2013-02-27t10:59:23+00:00-a045c63115257d0,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP055 Netzputzer in Aktion,https://logbuch-netzpolitik.de/lnp055,"Ein bunter Strauß von Nachrichten folgt auf ein paar Klarstellungen zu den Meldungen der letzten Wochen. Wir lupfen die Braue ob der Festellungen des BKA zum Netz als öffentlichen Raum und dem Gebaren des Bundes bei der Einräumung von Lizenzen und der Verfolgung entsprechender Verstösse. Noch ein wenig unbeholfen wirken die ersten Schritte des Bundes mit dem Govdata-Projekt Daten zur freien Verwendung bereit zu stellen, auch wenn die Maßnahme grundsätzlich begrüßt werden kann. Wir schauen kurz, was es bei CISPA Neues gibt und wie der Verbraucherschutz in Form von Vodafone gegen falsche Versprechungen in Punkto Netzzugang vorgeht. Gegen Ende dokumentieren wir die Tätigkeit von Christian Lindner (FDP), seine Vita im Netz klarzuspülen, damit da nichts verloren geht.",2013-02-21T12:47:01Z,podlove-2013-02-21t08:04:15+00:00-d4e0a085c7e5551,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP054 30-Stunden-Woche für Blogs,https://logbuch-netzpolitik.de/lnp054-30-stunden-woche-fuer-blogs,"Wir sprechen heute mit Marco Maas, der das neue Projekt LobbyPlag koordiniert über Idee und Ziele der Initiative. Des weiteren blicken wir auf die von zahlreichen NGOs angestrengte Beschwerde bei der OECD gegen Hersteller von Überwachungssoftware und registrieren ein ganz brauchbares Medienecho. Zum Schluß beleuchten wir das kuriose Aus des umstrittenen Jubelperser-Projekts ""Peerblog"" und empfehlen Euch den neuen Film zum Thema The Pirate Bay.",2013-02-13T10:42:24Z,podlove-2013-02-12t20:47:17+00:00-9d7fcd839dc2498,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP053 Fühl den Keese in Dir,https://logbuch-netzpolitik.de/lnp053-fuehl-den-keese-in-dir,"Wir haben Constanze Kurz eingeladen und wagen einen umfangreichen Rückblick auf die Arbeit der Enquête-Kommission ""Internet und Digitale Gesellschaft"" die in den letzten zwei Jahren vom Bundestag ihre Arbeit verrichtet hat und unlängst ihre letzte Sitzung hatte. Zusätzlich blicken wir kurz auf den merkwürdigen Deal, den Google mit den französischen Verlagen gemacht hat um einem wie auch immer gearteten Leistungsschutzrecht  zu entgehen.",2013-02-06T11:52:12Z,podlove-2013-02-06t08:43:31+00:00-af1aa6838a021e7,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP052 Es gibt noch Hoffnung,https://logbuch-netzpolitik.de/lnp052-es-gibt-noch-hoffnung,"Täglich grüßt das Murmeltier und so müssen wir uns auch in dieser Woche mit den Dauerbrennern Leistungsschutzrecht, Abmahnungen und GEMA rumschlagen. Es bleibt einem nichts erspart. Aber die Hoffnung stirbt zuletzt und wir können zumindest von kleinen Fortschritten berichten wie z.B. dem neuen Gesetz zur Netzneutralität in Slowenien, das den Eindruck erweckt, als hätte mal wieder jemand was verstanden. In der Hoffnung, dass Ihr uns versteht und auch andere Leute noch mal anfangen irgendwann noch mal was zu verstehen, wünschen wir Euch viel Spaß bei der 52. Ausgabe unseres Audionotizbuchs.",2013-02-01T11:01:05Z,podlove-2013-02-01t07:32:33+00:00-a12e2cc81158896,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP051 Terrorismuswimpel,https://logbuch-netzpolitik.de/lnp051-terrorismuswimpel,"Die 51. Ausgabe erfolgt in schneller Folge, da wir die 50. etwas zu spät veröffentlicht hatten. Dafür auch eine übersichtliche Themenlandschaft. Wir diskutieren mögliche Gründe und Motivation, warum Google Orange für die Durchleitung seines Traffics bezahlt und beklagen entsprechende negative Auswirkungen auf die Netzneutralitäts-Realität. Ferner zitieren wir ausführlich den Abschlussbericht des CleanIT-Projekts, dass sich am Ende als das offenbart, was es schon immer war: ein sinnloses Geldgrab. Mit Kopfschütteln blicken wir auf die etwas schwachbrüstige  ""Verteidige Deine Presse""-Kampagne des Verbands der Deutschen Zeitungsverleger auf Googles schwachbrüstige ""Verteidige Dein Netz""-Kampagne. Zum Ende weisen wir auf die interessante neue Dokumentenplattform BERwatch hin.",2013-01-23T11:57:26Z,podlove-2013-01-22t11:16:55+00:00-3d468fad302f0b1,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP050 Spionage mit menschlichem Antlitz,https://logbuch-netzpolitik.de/lnp050-spionage-mit-menschlichem-antlitz,"Zur 50. Ausgabe von Logbuch:Netzpolitik machen wir zwar kein besonderes Fass auf, aber wir haben zumindest Thomas Lohninger erneut zu Gast, der uns kundig wie immer Auskunft über die aktuellen netzpolitischen Debatten in Österreich gibt. Darüberhinaus halten sich die guten Nachrichten in Grenzen: das BKA will nun (wie hier schon mehrfach spekuliert) ebenfalls die Software FinFisher einsetzen und in den USA gibt es neue Spiränzchen in Richtung in Leistungsbeschneidung für Urheberrechts-Verletzungen. Wir würzen das ganze noch mit ein wenig Leistungsschutzrecht und versuchen ansonsten unsere gute Laune zu behalten.",2013-01-21T08:18:44Z,podlove-2013-01-19t00:39:01+00:00-5d11cd3843979f5,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP049 Berechtigtes Interesse,https://logbuch-netzpolitik.de/lnp049-berechtigtes-interesse,"Die erste Sendung nach der Winterpause ist uns natürlich gleich wieder etwas zu lang geraten, aber wir mussten natürlich einiges liegengebliebenes nachholen und uns auch erst mal wieder richtig warm quatschen. Wir behandeln die kommende EU-Datenschutzverordnung, den nicht enden wollenden Streit zwischen der GEMA und YouTube, die vorläufige Beerdigung des Schultrojaners, die etwas knifflige Auseinandersetzung zwischen dem ULD und Facebook, neuerlichen Bedrohungen für die Netzneutralität durch ISPs und ihre Router und gönnen uns zum Abschluss noch etwas weitschweifige Gedanken über die Rückeroberung des Webs und werfen natürlich auch noch einen Blick auf den 29. Chaos Communication Congress des CCC, der Ende 2012 erstmalig im CCH in Hamburg stattfand.",2013-01-11T11:14:54Z,podlove-2013-01-10t20:45:30+00:00-28d4c9b72396c21,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP048 Könnte Erfolg der Entscheidung vereiteln,https://logbuch-netzpolitik.de/lnp048-koennte-erfolg-der-entscheidung-vereiteln,"Wir holen aus zum epischen Jahresrückblick auf 2012. Natürlich nicht ohne Gast: wir begrüßen ein weiteres Mal Andre Meister, der uns in diesem Jahr schon so häufig unterstützt hat. Wir blicken auf die großen Aufreger und wichtigsten Bewegungen und versuchen uns an der einen oder anderen Analyse und Einschätzung, welche Bedeutung das jeweilige Thema im nächsten Jahr haben wird.",2012-12-19T11:30:50Z,podlove-2012-12-19t11:16:32+00:00-7f3840e4fe071b3,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP047 Fernmeldetechnische Internationale,https://logbuch-netzpolitik.de/lnp047-fernmeldetechnische-internationale,"In einer recht nachrichtenarmen Zeit blicken wir auf den aktuellen Zwischenstand der Verhandlungen bei der ITU-Konferenz und schmeissen ein wenig Popcorn ein wg. der fortwährenden Debatte um das Leistungsschutzrecht, in der die Stimmen anscheinend immer schriller und verstörter werden.",2012-12-07T12:08:13Z,http://metaebene.me/lnp/?p=985,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP046 Bekennerschreiben der Regierung,https://logbuch-netzpolitik.de/lnp046-bekennerschreiben-der-regierung,"In dieser Ausgabe stellen wir fest, dass die Argumentationskultur in Parlamenten stark zu Wünschen übrig lässt und dass es überhaupt zu wenig Bekennerschreiben von Regierungen gibt. Mit einigem Wohlwollen begleiten wir dafür Initiativen, die dem Abmahnwahnsinn rechtlich versuchen aufs Schwein zu begehen. Damit liefern wir Euch einen halbwegs soliden Realitätsabgleich einer weiteren bewegten Woche der Netzpolitik.",2012-12-01T09:29:50Z,http://metaebene.me/lnp/?p=913,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP045 Ohrfeigen in der Hermann-Büttner-Straße,https://logbuch-netzpolitik.de/lnp045-ohrfeigen-in-der-hermann-buettner-strasse,"Die etwas dünnere Nachrichtenlage versetzt uns in die Lage, die Sendung mal wieder unter eine Stunde zu drücken. Dass die wenigen Themen trotzdem so viel Erörterung erfahren liegt daran, dass hier so einiges grundsätzliches aufgeworfen wurde, das uns zum Kommentar anregte.",2012-11-19T11:16:29Z,http://metaebene.me/lnp/?p=898,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP044 Schlangenkuchen,https://logbuch-netzpolitik.de/lnp044-schlangenkuchen,"Unser heutiger Gast ist Ronny Kraak, besser bekannt als das Kraftfuttermischwerk und wir  müssen leider aus gegebenen Anlass das lästige Thema Abmahnungen aufgreifen. Doch beginnen wir zunächst mit ein paar Fehlerkorrekturen und widmen uns der Traumwelt der elektronischen Wahl, den Kollateralschäden der WikiLeaks-Saga, den Kollateralschäden von Demobesuchen, der Wirkungskraft von Petitionen und dem nicht enden wollenden Ruf nach Netzsperren auf der Welt.",2012-11-13T11:38:58Z,http://metaebene.me/lnp/?p=856,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP043 Leichenschutzrecht,https://logbuch-netzpolitik.de/lnp043-leichenschutzrecht,"Unter fortgesetzt erschwerten Bedingungen - Tim weilt derzeit in Kolumbien und auch Linus ist gerade viel unterwegs - liefern wir nach einer kürzeren Auszeit zumindest eine grobe Zusammenfassung der letztnn Aufregerthemen. Alles nicht ganz so spritzig wie gewohnt, da latenzbedingt über Skype die Pfiffigkeit schnell leidet. Wir hoffen Euch aber trotzdem halbwegs in Bild setzen zu können.",2012-11-03T23:48:11Z,http://metaebene.me/lnp/?p=835,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP042 Kann Spuren von Wahrheit enthalten,https://logbuch-netzpolitik.de/lnp042-kann-spuren-von-wahrheit-enthalten,"Viel zu früh quälten wir uns aus den Betten um für diese Woche noch eine Sendung sicherzustellen und sprechen ein wenig matt ins Mikrofon. Dazu ein Mangel an Aufregerthemen und schon ist es nicht so sicher, ob auch Eure Unterhaltung sichergestellt ist. Wir hoffen trotzdem sinnvolles geleistet und berichtet zu haben.",2012-10-18T11:28:19Z,http://metaebene.me/lnp/?p=815,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP041 Datenspuren Spezial: Netzneutralität,https://logbuch-netzpolitik.de/lnp041-datenspuren-spezial-netzneutralitaet,"Diese Ausgabe ist ein Novum in unserem Programm: wir sendeten live von der Bühne der ""Datenspuren"" des CCC Dresden und widmen uns in dieser Sondersendung dem Thema Netzneutralität. Das ganze war ursprünglich als Vortrag von Linus angedacht, aber aus allgemeinen Erwägungen und in Anbetracht unfertiger Slides haben wir einfach einen Podcast draus gemacht. Ein Experiment.",2012-10-15T12:17:07Z,http://metaebene.me/lnp/?p=797,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP040 Realitätsanpassungsgesetz,https://logbuch-netzpolitik.de/lnp040-realitaetsanpassungsgesetz,"Wir sind beide etwas müde, raffen uns aber trotzdem auf, die vierzigste Iteration unseres Informationsvermittlungsprojekt halbwegs anständig über die Bühne zu bringen. In dieser Ausgabe treffen wir wieder viele alte Bekannte. Ein Schwerpunkt liegt auf der Diskussion der kniffligen Regelungen des öffentlichen Rundfunks.",2012-10-05T09:37:29Z,http://metaebene.me/lnp/?p=773,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP039 Die nach oben offene Meister-Skala für Grundrechtseinschränkungen,https://logbuch-netzpolitik.de/lnp039-meisterskala-fuer-grundrechtseinschraenkungen,"Heute präsentieren wir uns wieder mit Gast: Andre Meister ist wieder einmal mit seinem Sachverstand zu uns gestossen. Wir bieten Euch eine streitreiche und streitwürdige Sendung rund um die medialen Dauerbrenner Vorratsdatenspeicherung und Urheberrecht. Die Ausgabe ist darüberhinaus äußerst unterhaltsam, sauber und gesund!",2012-09-26T11:00:12Z,http://metaebene.me/lnp/?p=752,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP038 Potenzielle Ehrverletzung,https://logbuch-netzpolitik.de/lnp038-potenzielle-ehrverletzung,"Alle reden von Popkultur - wir nicht. Stattdessen kümmern wie uns auch diese Woche wieder über die eher berechtigten Aufreger und uns vor allem viel mit Daten und Datenbanken, Statstiken und natürlich müssen wir auch von den aktuellen Irrungen und Wirrungen rund um die Debatte über das Urheberrecht berichten.",2012-09-21T09:01:19Z,http://metaebene.me/lnp/?p=712,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP037 Rohrkrepierer des Jahres,https://logbuch-netzpolitik.de/lnp037-rohrkrepierer-des-jahres,"In der heutigen Ausgabe, die wieder im Studio aufgenommen wurde, starten wir mit etwas Feedback auf die letzte Sendung und widmen uns dann den Aufregern der Woche: Bettina Wulff und die Frage der Suchmaschinen-Neutralität, den Umgang mit KiPo als politischer Keule, den Versuchen, Spionagesoftware zu verbieten und den Wiedergänger Leistungsschutzrecht.",2012-09-14T10:48:49Z,http://metaebene.me/lnp/?p=677,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP036 Unbegrenzt [1],https://logbuch-netzpolitik.de/lnp036-unbegrenzt-1,"Diese Ausgabe wurde nicht im Studio aufgenommen und kämpfte mit ein paar technischen Schwierigkeiten, die ggf. ein wenig den gewohnten Schwung vermissen lassen. Dafür gab es genug Aufreger in dieser Woche, denen wir uns ausführlich widmen konnten.",2012-09-09T08:29:52Z,http://metaebene.me/lnp/?p=662,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP035 Ehrenamtlicher Internet-Mitarbeiter,https://logbuch-netzpolitik.de/lnp035-ehrenamtlicher-internet-mitarbeiter,"Die kleine Sendeunterbrechung der letzten Woche ist jetzt offiziell aufgehoben und wir tragen die Ereignisse zusammen, die sich vor allem aus Wiedergängern zusammensetzen. Dazu fügen wir der Ausgabe gegen Ende noch ein wenig Metadiskussion an, um Euch für die ausgefallene Sendung zu entschädigen.",2012-08-30T09:58:04Z,http://metaebene.me/lnp/?p=638,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
Logbuch:Netzpolitik,https://logbuch-netzpolitik.de,Einblicke und Ausblicke in das netzpolitische Geschehen,de,2021-12-20T06:00:42Z,2021-12-20T06:00:45Z,Podlove Podcast Publisher v3.7.0-beta5,LNP034 Julio Assanchez,https://logbuch-netzpolitik.de/lnp034-julio-assanchez,"Diese Woche sah erst etwas nachrichtenarm aus, doch dann kam wieder mal Bewegung in die Unendliche Geschichte um Julian Assange, das BGH verkündete eine umstrittene Entscheidung und Google kriegte eins auf den Deckel.",2012-08-17T08:08:47Z,http://metaebene.me/lnp/?p=628,Metaebene Personal Media - Tim Pritlove,NA,logbuch_netzpolitik
